id	filename	md5	size	state
8d5bec71-9a04-45f1-8e53-2ce2727fd5b5	jhu-usc.edu_KIRC.HumanMethylation450.3.lvl-3.TCGA-CJ-4903-01A-01D-1424-05.gdc_hg38.txt	c2f3c3ea0f48f169874f0de57d570f92	141310555	released
477a0f57-a0ff-44f8-9a59-ffcd04a88fed	477a0f57-a0ff-44f8-9a59-ffcd04a88fed.vcf	7c4a4aafbc9eeea6e5b19255bad55c03	231874	released
efb12e5c-ee05-4e74-961f-4b85f0dbcd56	844b8466-6848-4dd7-b620-1a84103f63c8.htseq.counts.gz	a623c70338c247fc554a5a2266da1e60	253763	released
0adcc0f0-8be4-4fe7-b561-c42d74ca14a1	0adcc0f0-8be4-4fe7-b561-c42d74ca14a1.vep.vcf.gz	7b0275b256dd70e26c51aeda47a521ab	166399	released
51c18423-3264-421f-930f-8223ff2a77de	51c18423-3264-421f-930f-8223ff2a77de.vep.vcf.gz	a6a56131f1f9eca8cff3f8cd11d5d156	3321055	released
826d0120-fb97-4739-956e-a866dd2b3f3f	TCGA-KIRC.bf2d2d39-596b-4fd6-9af5-cd3cb48986a6.ascat2.allelic_specific.seg.txt	52aeebe86bc19893d415c9f72be624db	29916	released
3e15f56d-c7f3-4397-b895-1ccf8c2aecc3	TCGA-BP-5007-01A-01-BS1.a9035158-de8f-464a-b032-64434e141916.svs	28eec4f032bd1f80871c459602654c8e	132964343	released
456faf24-3e2b-45a1-8dcb-e05327379637	6fe662c3-c2c3-4c70-9f77-5061cea46203.FPKM-UQ.txt.gz	1315dc0040aedeb410937942607f5586	519014	released
530f97ce-360e-47b0-85f9-5bf604a1d872	530f97ce-360e-47b0-85f9-5bf604a1d872.vep.vcf.gz	734b143ccc7411caf85886efe321a89c	971838	released
bc5f9cdd-3086-4503-9788-ae9dcd656371	TCGA-B8-4620-01A-02-BS2.e3109c33-b9db-4a4c-aa94-e21f927d4578.svs	40c3c8bcca8d44cf7c61638f9e9972f8	97692283	released
5256d836-63bc-452c-bde8-53f50b4ce8ef	TCGA-CJ-5676-11A-01-TS1.1f4e3e7c-1bf3-4a9e-8993-e5b07a28e52b.svs	7d1497dfa7f30216bef0dce078729362	240784075	released
ff7a14b3-6034-494e-92fa-f122fbcb1995	ff7a14b3-6034-494e-92fa-f122fbcb1995.vcf.gz	ad88681c3c8d40b36f7440ef1e63696a	61716	released
4eaf0383-7e1d-4a79-8e26-41d27b6b59b5	4eaf0383-7e1d-4a79-8e26-41d27b6b59b5.vcf.gz	3309720ea628ad78d7daa56f518b15e2	33989	released
18c1b321-e0e0-412c-9051-d38174fa11ba	TCGA-T7-A92I-01A-01-TS1.DF09EDBF-7DF0-430B-B32E-B9524FAE1123.svs	4a65ba4f04c27e023f83f898efce3729	199868505	released
96eedf64-88eb-4d2b-b251-90b1718af43f	nationwidechildrens.org_ssf.TCGA-BP-4341.xml	ebb16b39bda723b679dc71f2a3b688e7	15821	released
9c8e4a6a-45aa-4c1d-aa45-4194329bf7b4	jhu-usc.edu_KIRC.HumanMethylation27.5.lvl-3.TCGA-BP-4999-01A-01D-1332-05.gdc_hg38.txt	e8efd2dca10da7c8ef52c76528d93bed	9951651	released
32cbba2f-7aba-4c27-9912-58cb72f2d6a4	32cbba2f-7aba-4c27-9912-58cb72f2d6a4.vcf.gz	9be0fb4ddbac4602e63fb24e14a6fc1c	313097	released
526e62a0-6d57-4d2e-abd4-c0f872c29303	TCGA-KIRC.8885b5d8-a67a-4cd0-9905-0a4a73231b87.gene_level_copy_number.tsv	f8b3bb58c515806a9fde83dd12e29fad	3482278	released
9240fc36-6800-4bb4-95c3-850042a50256	ec667463-d836-496b-a214-2c72a859b427.mirbase21.mirnas.quantification.txt	d15c9cdc4f6d48b4a9c116a1a29b39d8	50104	released
c9dffb55-4c5d-41aa-89de-dd38b238361e	REEDY_p_TCGAb65_SNP_N_GenomeWideSNP_6_H10_697594.grch38.seg.v2.txt	9635002a338200996f6582cb72c7373c	35004	released
dacb4b3a-8019-4bac-90f0-6c8c09b35671	5dc059dd-6aa0-4d5b-b447-b5be0a9021ad.FPKM.txt.gz	33989f39141d3b894ba31ab527ef649c	526537	released
3edccb88-c7bc-4ca6-ac81-78f17ea0cc23	3edccb88-c7bc-4ca6-ac81-78f17ea0cc23.vep.vcf.gz	5f038940c07bb034e958ac3ef6b71f46	350427	released
bb489caf-e880-46bb-a2bf-3d46dea84575	bb489caf-e880-46bb-a2bf-3d46dea84575.vcf.gz	41f9bdc97bd714a2b6a764d2bef037f5	36334	released
b95e3c17-14b8-4d82-941d-b83c4a655a40	MANIA_p_TCGASNP_b82and51R_N_GenomeWideSNP_6_E05_734894.grch38.seg.v2.txt	f501e8005417582227f2b468a2bcc41b	36680	released
cd4f0d18-eec7-4d2d-85e2-1288a68599a0	PLENA_p_TCGAb63and64_SNP_N_GenomeWideSNP_6_F12_697242.grch38.seg.v2.txt	b153216655991098dea8b67cf426d315	36427	released
1efb16c8-1550-4f38-85ba-d0bbde51b7af	1efb16c8-1550-4f38-85ba-d0bbde51b7af.vep.vcf.gz	3449f32073efa1810829e6dbec173983	197999	released
db86d03a-ca37-478d-ad22-d9e8f9b5a7aa	TCGA-CW-6090-01A-11R-1671-13_mirna_gdc_realn.bam	bcf6daa8d7ecd8578be38fe54c37001b	47753504	released
f7b154ff-61c6-4faa-9a89-2c083626c84d	TCGA-CW-5589-11A-01D-1535-10_Illumina_gdc_realn.bam	4198373e8004593c5e7f06e8d073289e	17864497746	released
521b4140-6872-47ab-bb4e-dd8477c793a5	TCGA-CJ-5675-01A-11R-1540-13_mirna_gdc_realn.bam	0e284d867f440cdfe7c812cea0d59a10	118451989	released
0ca828fd-1567-4896-8eb3-b0d1018074b6	TCGA-CJ-5676-01Z-00-DX1.9B227E1C-E4E1-4E1B-97CB-A4B8F2D27DC6.svs	ea2f4cc4fbf0e6aed9a7ee3b22aa93e3	367262020	released
62f0ebe6-0211-4489-9e74-3fd1803b303e	62f0ebe6-0211-4489-9e74-3fd1803b303e.vcf.gz	da257da060a5f29c0bbf69498d3c3ed4	112328	released
77cac795-2c4f-4885-9c99-c133cff0e2e5	31dd0805-728c-4e1e-8ef9-eaf304f91852.FPKM.txt.gz	7083cfe9a0ead321d45367d55e586648	519012	released
9e662d2e-69ba-47f4-8954-3647ce22dc18	jhu-usc.edu_KIRC.HumanMethylation450.3.lvl-3.TCGA-CJ-4916-11A-01D-1424-05.gdc_hg38.txt	3fc3a2b1ede01fd645921aaee28900f9	141288725	released
1a55e155-e722-4c80-a521-b21fcd728b34	1a55e155-e722-4c80-a521-b21fcd728b34.vcf	f2af0fcfb4a469178df6bce3e9d193ee	250469	released
b3755859-0d32-4f4f-8845-599aca219f62	TCGA-B0-5085-01Z-00-DX1.29c82ff0-9e4d-477f-a8d9-8931c69e58f8.svs	9416a9c95ce6dd5806920ae4202a0b55	431121939	released
de5036f7-7638-4754-881a-bde5234fd83e	TCGA-EU-5905-01A-11R-1671-13_mirna_gdc_realn.bam	8625fea6c57dc3c83f63d9dcfa1411df	55897554	released
bb695320-779e-48f3-bdf8-7b524946da38	TCGA-B0-4707-11A-01-BS1.1aa9f436-196e-47be-aed3-180ea18e71f9.svs	cf170eccffb3a31ef4eac0795c86a1cd	211373887	released
01ab9b09-9266-4f67-888d-4c0389f8d7d8	REEDY_p_TCGAb65_SNP_N_GenomeWideSNP_6_C02_697780.grch38.seg.v2.txt	7d9fd3f2ace4e0998ff1a02597def9a9	32113	released
ddb91bfa-e9b6-4de6-9727-40d86e3edc2e	nationwidechildrens.org_clinical.TCGA-CZ-5460.xml	7d66c8c03b603d7d9ce252538d691086	43586	released
5e8393d9-2641-402e-8fc2-84cbe2634472	3867f8cd-c749-481c-9a33-2d63141cd77a_gdc_realn_rehead.bam	b7bb874cb87482e1ab94dc1b30ce6e40	11294246468	released
832faa47-f28c-4586-aaf4-c34b89986c77	jhu-usc.edu_KIRC.HumanMethylation27.3.lvl-3.TCGA-BP-4349-11A-01D-1284-05.gdc_hg38.txt	094c6cc18a3250a4e64209a33dcde2b6	9951385	released
84498cb7-0a0a-4cac-a236-5c0016342340	334a0ee4-5306-48be-8a9f-23cfb3b94d97.mirbase21.mirnas.quantification.txt	3907660d87726fbe219262cf736f984d	50134	released
dc24f47e-b8d3-44d0-8c0f-3ea82c07939c	dc24f47e-b8d3-44d0-8c0f-3ea82c07939c.vcf.gz	57d8d401ec74e88bcc06f46cad9b53b0	110840	released
238beb91-135e-4d74-a51c-17bf75e9464a	TCGA-B0-5094-01A-01R-1419-13_mirna_gdc_realn.bam	43e0d26546155e3161218d5fbd03e845	52778694	released
c59a35c4-64ff-45b1-b560-9ccdba54ca34	TCGA-CW-5587-01A-01R-1540-13_mirna_gdc_realn.bam	6f1b01d6727b5345c0245bba0d03f085	105536959	released
c6ee0193-9f51-4510-bcf3-30eb03a550b2	c6ee0193-9f51-4510-bcf3-30eb03a550b2.vep.vcf.gz	9e234c18f63df78ec475698fcefc1f16	219339	released
eeb2036b-c085-44b0-847c-da69f83abdc2	45db4b6d-e0d3-430f-b88e-cda7a388c2af.htseq.counts.gz	c6a4bfe6486cc7536dc310098e81ea8e	259088	released
3e416cf4-3485-4ed1-8a9c-890c4e59810c	nationwidechildrens.org_clinical.TCGA-CJ-4907.xml	b03a58242b29a15f9b99e0277209284e	30165	released
f0e855fe-1095-4609-b09f-11a822d55c98	f0e855fe-1095-4609-b09f-11a822d55c98.vep.vcf.gz	26d9fd1bc31394d33c32770818b16559	2316280	released
484be919-0885-481b-8c52-95bb1e9dac22	b39011a0-64ff-41ad-82d7-8bb818f7bfd5_gdc_realn_rehead.bam	c6b330869f218674aecb6850f81cabc3	10831173153	released
861247a8-3306-4464-a28c-5d3ef3cd582d	2692d2ae-3785-49ac-9431-37d36bd5dd21.FPKM-UQ.txt.gz	643b44f82e927174e3c2185115bc499e	521016	released
ca255a46-9972-4a85-ad82-71090eaa4daf	BUBBY_p_TCGA_b89_105_SNP_N_GenomeWideSNP_6_C01_777444.nocnv_grch38.seg.v2.txt	b05fac23c8c7b1477e4fdd1e8a0bcfdb	16726	released
5c611066-17cb-4461-bef0-9859f02275b1	C345.TCGA-A3-3326-11A-01D-0966-08.10_gdc_realn.bam	2cdaaea57ffc1bf6a05bfcfd0d46a823	24852874200	released
edf2f7a9-a8fb-4170-acc5-88fa3aa83109	TCGA-B8-5551-01A-01R-1540-13_mirna_gdc_realn.bam	498ec4c4eb6e7d027cf966f4f62eb47c	70106255	released
e9ae2e0c-dfb1-42dc-b988-a32d61fc4b92	C345.TCGA-B4-5836-10A-01D-1669-08.6_gdc_realn.bam	4317ffd3caf536616c08f6450083dc1e	12222104338	released
b4cd71be-2c6b-4721-8ded-659b5c4680f6	MANIA_p_TCGASNP_b82and51R_N_GenomeWideSNP_6_C04_734982.grch38.seg.v2.txt	41fcd4716e461e7b4d0b928211cde243	29797	released
36238e70-5b2f-4882-81b7-1ac88e592ad2	a094f020-375a-4f15-8f64-7d2272304acd.htseq.counts.gz	c8d702073200a44112c75d561405583a	258529	released
b16dd053-f4fa-4b36-811a-f91f10916a15	TCGA-A3-3376-11A-01-TS1.cf4dd813-b535-4917-9a76-c28c77ee29d6.svs	064d580df2d3432d5f6145020beaec91	141099671	released
8819c58e-5a75-421e-aae7-7c454c8c27ad	C345.TCGA-A3-3324-11A-01W-0886-08.6_gdc_realn.bam	fb5ba55378da233846f5bb83b65437e7	17874127442	released
3f44fd36-b453-4d7e-b727-5db8eadf24f5	7114b0e8-2e8d-4fca-a9c7-719d066e5e9f.mirbase21.isoforms.quantification.txt	4acf8e2806cfe676886a364f66c719f6	354388	released
721f4540-672e-4d61-9429-5da444cd55c8	0ae0a2cb-0845-459e-b673-98ee0dea3968.FPKM.txt.gz	2bd540f68dada05cea28d8622acac4a2	522921	released
90dd42cd-c27d-4ac5-a5e5-ee6dc9bc2e1b	TARSI_p_TCGAb70_SNP_N_GenomeWideSNP_6_C04_742062.grch38.seg.v2.txt	3966b5deb1ff50f82429126b1e840a55	33911	released
28aa6394-29c2-42d1-b84f-9870b9106e53	0c8d265d-4709-475d-90b9-bdbf5fcc5750.mirbase21.isoforms.quantification.txt	be5f4b562f86de3c0414c13f0e755f77	390035	released
17b8b802-f4bd-4177-a565-1e79fc89dc9b	17b8b802-f4bd-4177-a565-1e79fc89dc9b.vep.vcf.gz	b61a9e44b8adfdb82f53c08dd0671ad6	208157	released
fe9c8df2-8d6c-4d53-98de-afcd18735f3d	fe9c8df2-8d6c-4d53-98de-afcd18735f3d.vcf.gz	8fdf79c61c557de233ffcae25b1eb412	305526	released
839603f9-c4d5-4db3-a60f-db9b0c59cae3	TCGA-B0-5694-01A-01-TS1.caa2f135-ae96-4795-ac70-82043eda6c5a.svs	4fab404c856e86b868c5f0f02fcf51f5	200522439	released
20c8e585-72d1-4d3e-a58f-54836ca65c21	nationwidechildrens.org_biospecimen.TCGA-DV-A4VX.xml	fbe4eff08659271247868e4a0bb269e3	68908	released
200ee801-54a2-47be-b07b-e5fd651f0a59	d6d76876-c92c-4d2c-a53a-6097c1ce225b.mirbase21.isoforms.quantification.txt	aa79614b2ba8f37e9ee6800261cbecf7	252051	released
a623adc4-21d7-44d3-b751-d8564bfbb3e3	C345.TCGA-A3-3317-11A-01D-0966-08.10_gdc_realn.bam	1c2bfe26ca8f741e77ce50110c3b76a2	24301946036	released
47467b2f-88d2-49ab-b95a-231fff532cbb	TCGA-A3-A6NI-01Z-00-DX1.F7C8BE3C-D2B9-4374-BBB7-64C7CE11C0E1.svs	0671e3a05f07a5d1d7e926d6ab13aa11	562620148	released
fbd9c6c1-8d76-44c7-a120-a46c4f037f62	5e34aa02-ef95-47e8-8dc1-7fdbbb9c883c.FPKM.txt.gz	930b3e4c953652e567e17cac8dfe5e72	522777	released
21f415b9-dc09-421a-9745-fa7caf96956f	59374379-2da1-4265-b1eb-884a11cff8ba.FPKM.txt.gz	b7913db63aec0be8b3d1a6debfbc0280	512087	released
d5013727-b054-4589-b2ee-f006dfc03401	d5013727-b054-4589-b2ee-f006dfc03401.vcf.gz	0517f15a89240683540c240f5ce84b43	268380	released
dbf28229-76bd-44e7-acc8-3b19d22cac84	SOOKS_p_TCGA_b90_SNP_N_GenomeWideSNP_6_B04_748604.grch38.seg.v2.txt	f9e27de7c28fe1eda6cec5f2c1c4eb17	54901	released
05fd2a9f-82bb-458d-8140-835d1b729f6c	05fd2a9f-82bb-458d-8140-835d1b729f6c.vcf.gz	b14f475989d95e468ab99389d1ca6b10	668643	released
8fed7af5-2648-4337-aedb-f14128d490a7	BEFIT_p_TCGAb32_SNP_S_GenomeWideSNP_6_E02_584906.nocnv_grch38.seg.v2.txt	b6d35da5e80dc019bde9fa8d9446e05c	4151	released
873801ea-4f78-4eaf-8e80-3afee6e5c5dd	873801ea-4f78-4eaf-8e80-3afee6e5c5dd.vcf	a0605112e8c759e8999239ea742b474f	238798	released
587621e3-a99c-4ada-bb3d-14aae6717259	BUBBY_p_TCGA_b89_105_SNP_N_GenomeWideSNP_6_F08_777466.nocnv_grch38.seg.v2.txt	954f92805361be437ed32d49e72e7e59	4310	released
df59514a-6263-4c43-b4fc-d38fc327430e	nationwidechildrens.org_ssf.TCGA-B0-4843.xml	84bfd55d37265a1fd2f84f08cd2eb87b	15871	released
f8acf342-6083-4d3b-b29a-f3cd5c89b5ee	TCGA-BP-5008-01A-01-TS1.4f0e1080-fb56-4327-bd11-e256ecd39cd5.svs	1e2788d28454d0aa00021bdf8f436584	139503563	released
a8464cbb-6379-46fa-af28-8ebb093d1778	TCGA-BP-5190-01A-01-TS1.d2e4afab-2845-43bd-8c0d-cc95b84b56ec.svs	266d967db3f74bcfe4669cfe1d339722	235753279	released
a8e6244b-5d92-4aa8-a17a-639872fbed25	TCGA-BP-4801-11A-01-TS1.e6eba49d-8b82-4fa4-8fa8-ac1a424611ac.svs	77aec2bc34b401f6808175f47cb40ab2	79025103	released
e29a49e6-a1fd-481f-a38f-32326c0788c8	nationwidechildrens.org_clinical.TCGA-A3-3372.xml	26e7a1018327759221403f4690aec7ab	29616	released
fc1bb570-7549-4996-bddc-c2fb63f9d47a	NINES_p_TCGAb68_SNP_N_GenomeWideSNP_6_G04_730600.grch38.seg.v2.txt	eff4a9d751e17bc7f8e137213b8a13c5	30107	released
8b649dfe-2ff4-49b7-9da1-be9a1cf9d315	b92398e5-65a5-43f3-bcae-c4c35c75bcc1_gdc_realn_rehead.bam	bfc04a9e8955b36e70a6514d6076e730	6560971491	released
183caf1e-21fd-4d4a-a05f-fad2772b8fcf	183caf1e-21fd-4d4a-a05f-fad2772b8fcf.vep.vcf.gz	c4c36f25b189934be46d6ef0d7779091	171141	released
7414ef0e-46aa-479b-a7e3-e8e9d7241a75	nationwidechildrens.org_ssf.TCGA-B0-4848.xml	fd14fc82a54b9da0c52a72107d1bed07	15798	released
b38f2aa2-b584-4532-97a0-46c7ec7dd1ff	b38f2aa2-b584-4532-97a0-46c7ec7dd1ff.vcf.gz	1ed10c34223f1ca585cf35075cb0cbce	166942	released
8b822ad6-8333-4c6f-a81b-86da35abc3ff	11a1a2a0-6720-4a22-b564-3b1366fe1666.mirbase21.mirnas.quantification.txt	cb12453e0e3ffe8e23164d3e680b28ad	50131	released
fdfbbc78-0fec-49e5-9c72-f6ce5afc16bf	fdfbbc78-0fec-49e5-9c72-f6ce5afc16bf.vcf.gz	04d41d58b9fd1a5b37cac6f974a1b0fa	52433	released
d575ca10-aa38-41d1-9092-648602aa8d4f	09435745-3b07-444c-ae41-2ad0b0536201.mirbase21.mirnas.quantification.txt	9f223b17e7d0663283d79464e4ca8e0a	50173	released
b9713508-db68-4546-a510-4277fd7c3461	SPIKE_p_TCGA_B64_SNP_N_GenomeWideSNP_6_D02_697560.grch38.seg.v2.txt	5cd27027ecbb80ae9642f9269cd15260	43577	released
7df01681-c8bb-4706-a2f6-f9ad8b196ff1	TCGA-BP-4159-11A-01-BS1.82e854c1-a8c1-49aa-8587-c250f85f2b56.svs	bfd1b3d04d8cdd52074fa19cbc5e5b8e	187566719	released
29bd34bd-0e13-430e-9a04-79f44ff9f546	REEDY_p_TCGAb65_SNP_N_GenomeWideSNP_6_D06_697764.grch38.seg.v2.txt	dfe3281c571c3ab5b7eea3c57de5c9f9	40685	released
529b95a9-cfc5-4c59-adf5-3cb55afe1a37	jhu-usc.edu_KIRC.HumanMethylation450.1.lvl-3.TCGA-AK-3460-01A-02D-1275-05.gdc_hg38.txt	9903cb23d2f754c9ecce76b91032db52	141301585	released
556fd19f-2961-433b-af44-65f576a6723d	556fd19f-2961-433b-af44-65f576a6723d.vcf.gz	4b87ce4f47ac26c6e994d1c91f07d6dd	124953	released
79fd11a1-f13a-4df3-8245-04998fd82103	TCGA-KIRC.849fecba-15d2-40a0-9c7e-9944400bf718.ascat2.allelic_specific.seg.txt	7618df479ac8b8a602dd0af802b3cc50	6218	released
caafc5bf-6d43-400b-85be-390ebd41df91	MANIA_p_TCGASNP_b82and51R_N_GenomeWideSNP_6_G02_734988.nocnv_grch38.seg.v2.txt	9d0d781c7c502f7a280fe6d4d572ab02	2631	released
a7b40195-2a61-4a09-96ed-176f8ef379de	9804f9e5-df8f-4dc7-a2b9-6084d68d5816.mirbase21.isoforms.quantification.txt	7693a6546776c654081c17adbec19c02	357285	released
07515b67-7a88-464f-8102-cbf1fe1584a5	07515b67-7a88-464f-8102-cbf1fe1584a5.vcf	abde3086d2710824d7d86b84a315b6a5	172272	released
aded721b-5442-4669-bc90-15fa90d14177	nationwidechildrens.org_ssf.TCGA-B8-5164.xml	84ba95d8e9a8c34ed02d5c51fb522dc7	15790	released
abdc78b3-54a9-42d2-ae92-b285b8d1b405	nationwidechildrens.org_biospecimen.TCGA-B0-4824.xml	767a54298031cb54858dc401d3aa4128	84718	released
60b22d8c-61f9-4ce2-a345-b6e4d87f4cc1	TCGA-AK-3428-01A-02R-1276-13_mirna_gdc_realn.bam	3cc54a39685d24bddd26a99578fc92d8	66553889	released
d4afc6bd-7637-4fb8-a456-65be3c2f8cef	jhu-usc.edu_KIRC.HumanMethylation450.10.lvl-3.TCGA-MM-A84U-01A-11D-A36Y-05.gdc_hg38.txt	f094103fcea2272933377c511b19b80a	141255604	released
1a9edf68-a576-4bd5-8600-d9ff531b410e	jhu-usc.edu_KIRC.HumanMethylation27.3.lvl-3.TCGA-BP-4340-11A-01D-1284-05.gdc_hg38.txt	b90be45d950be2497db1e4a82d603094	9950965	released
90c2e3fe-a888-4cd9-af47-d22e1cee11d4	TCGA-A3-3347-01A-02-BS2.13d8fe0e-0a63-4b08-a6e5-5a68b354e08e.svs	f4ceb938669f55ddba364aebfa1601fb	158576427	released
244abe16-d873-4e02-8f56-c6181c728e89	244abe16-d873-4e02-8f56-c6181c728e89.vcf	b2b2f58fbc856a680b580733f333369d	240018	released
8c9a8ba1-8d38-40aa-b094-6bee48834bdb	NARKY_p_TCGAb69_SNP_N_GenomeWideSNP_6_B01_697828.grch38.seg.v2.txt	9a2f644fdf6740a325222fbb519f211a	22768	released
58eff9d1-56c6-4d49-b0d9-180569559815	TCGA-KIRC.fe397cbf-ced1-4dcd-ae3d-a6f4e2f86576.ascat2.allelic_specific.seg.txt	48691979f93deda3d826552e7ab0424b	9226	released
aff67e83-e8f8-465f-a03b-f8cb060956a2	nationwidechildrens.org_biospecimen.TCGA-MM-A84U.xml	537e861fb6585eef6260224276797ca8	52149	released
3e91fd80-5191-4ed1-9ade-637b8c01eb7c	TCGA-BP-4174-01A-01-BS1.8c383f0a-b0c5-47d3-b08d-e8fe88d3532d.svs	d984c638862acec563805baf5fcab607	187193839	released
59c700f1-ae98-4fe8-a2b9-be6a2eaa0b59	59c700f1-ae98-4fe8-a2b9-be6a2eaa0b59.vcf.gz	341b2748e0d4efd1186941d41e8073eb	48261	released
5f0cff85-8188-4380-9a5b-017248bbd11f	C345.TCGA-B0-5108-11A-01D-1421-08.5_gdc_realn.bam	12270b8ecd1459b26e1bb794f417c3ac	21484195755	released
67d23be2-54d8-4127-a38b-8c802ea8263c	48f934c0-6313-4093-aba9-fdad0273661f.mirbase21.mirnas.quantification.txt	ef81e72dc4305ddbbf313638fae66e22	50122	released
a293a96e-00a0-4f6c-889d-430699933f07	NINES_p_TCGAb68_SNP_N_GenomeWideSNP_6_F06_730644.nocnv_grch38.seg.v2.txt	3bedc80d3ef4949ac2bd1fde55980b42	10488	released
38495dd0-7da6-469d-90b6-7eb5ec429ee1	BEFIT_p_TCGAb32_SNP_S_GenomeWideSNP_6_C02_584968.grch38.seg.v2.txt	032b7343b8e0d235c08cd16baa631a7d	37036	released
c437ab6c-25eb-4d65-b8f6-62e1aca31330	33516eac-dd8c-4f11-8996-88d940154d82.mirbase21.isoforms.quantification.txt	5298b3a399ac2f750490cd7418054e23	273081	released
7f69752a-1f52-42de-aa99-3673e0093ba7	MANIA_p_TCGASNP_b82and51R_N_GenomeWideSNP_6_F10_734900.nocnv_grch38.seg.v2.txt	86d99c5b9adf5cae58c8bf1550b64c63	4174	released
1bdd3438-99c0-43fa-9407-ecc83c23a707	1bdd3438-99c0-43fa-9407-ecc83c23a707.vep.vcf.gz	502692b063f2b733f9cbbd9ca731db37	209403	released
e75c2aba-2c51-4ca8-8c86-6931ccf20d06	nationwidechildrens.org_clinical.TCGA-BP-4972.xml	40896cd6e90aa8a034069bdb3886d75b	29835	released
634bbd12-d7d4-4e30-8276-82ea5f3e42f1	TCGA-A3-A8OX-01A-11D-A36X-10_Illumina_gdc_realn.bam	523212d94681ef0487d81b89b5b3505e	13475056006	released
359baba8-482f-4506-8674-620692cddc34	TCGA-KIRC.2524f90e-571c-4666-a818-4270b302faa5.ascat2.allelic_specific.seg.txt	bd6fe2fdc33b9c80c315331796f2f771	5456	released
adc6e81e-7413-4021-8c7e-6935af8d9abf	REEDY_p_TCGAb65_SNP_N_GenomeWideSNP_6_G08_697624.grch38.seg.v2.txt	09b64803be800bd3201d1855f652b659	35720	released
7087d7ce-c305-4fdb-ad76-a90da53506dd	SOOKS_p_TCGA_b90_SNP_N_GenomeWideSNP_6_C11_748598.nocnv_grch38.seg.v2.txt	839b30f5abf207e26883cb270c8f3547	4449	released
d05f8307-b6ba-4e34-aaa1-a73bdd2990c1	84d835ed-9e38-4fb0-8596-df882698107d.FPKM-UQ.txt.gz	e32406f9166d3bbbb0056ec7a4410678	531422	released
6de940db-e0f6-4140-912b-08be0b6a80af	6de940db-e0f6-4140-912b-08be0b6a80af.vcf.gz	52ab5d22932265903405e5dab9f4dd67	40112	released
e3dcdc25-d651-40f3-8396-ebe0a4a4c5d1	e3dcdc25-d651-40f3-8396-ebe0a4a4c5d1.vep.vcf.gz	6b675ff961e512ded56da3ff9cacf645	181086	released
75766b78-593b-41d5-a9e8-cf34a96e2c5a	75766b78-593b-41d5-a9e8-cf34a96e2c5a.vcf.gz	36612d6aaf8021c7100658cb69c443c8	292902	released
ad308096-095c-44af-8657-3b70da841c59	TCGA-DV-A4W0-01Z-00-DX1.B9EFDA21-A24B-46B2-999A-9E0865615D27.svs	7d17dc88af0c06ea58b64e1ea49f86b4	1478942853	released
a35dc604-6241-4903-8203-75c6763801c6	nationwidechildrens.org_clinical.TCGA-B4-5834.xml	08e3b0da0fdb0cbe628d89b23d987b2c	30584	released
eafbb1a9-cd23-41de-9074-9f3ed743d39e	bef7c254-c614-4472-929a-e765e3014180.FPKM-UQ.txt.gz	9c61dd16734668990189c4bfde40293e	513579	released
c25d4bc3-583d-4e60-abd9-44f068e0a7e2	TCGA-KIRC.c20657ca-8de4-4033-a878-219f850fd444.gene_level_copy_number.tsv	c24a556a9becb92ea82f9ac42c18733e	3482278	released
8c396322-0915-4f17-b7f2-c1648cfa99b4	TCGA-KIRC.b5640538-8ba5-4924-acaa-86e0c1fafaa0.ascat2.allelic_specific.seg.txt	da6d3939fc2c481b05b6305b7a459f81	9359	released
dca96775-0c96-42d5-a686-205be6c42509	NINES_p_TCGAb68_SNP_N_GenomeWideSNP_6_D01_730614.grch38.seg.v2.txt	48be6fefe72213c5c6ab1ad207307233	26030	released
bd5c69a1-b69f-484d-8c9b-e31fb4b007b9	jhu-usc.edu_KIRC.HumanMethylation450.3.lvl-3.TCGA-BP-5177-01A-01D-1424-05.gdc_hg38.txt	b59119263e2361d75b063cf65bab3f8a	141298853	released
729b2cd3-7041-4cdb-8e1a-62192f14d2dc	8a4021d0-bdee-4287-9266-d33e8d0a7407.FPKM-UQ.txt.gz	9ada9a9f109688898f5eb5d0e370cfe0	512969	released
e2c6d69b-de8e-48bf-86f1-48d593a17a8f	TCGA-CJ-4641-01Z-00-DX1.887252E8-C300-4DB2-A6D2-BA47AC6EFBB2.svs	3a1a35674415b3d8a3e8d233d638138e	1411270305	released
b523d1b9-13c1-4578-bcf0-c3c3ec280baf	cff79671-b750-41a3-be2e-177638d24992.mirbase21.isoforms.quantification.txt	621a73ee8c04be10df51a83d3a91592c	302538	released
f58791fe-b12b-420e-8c74-483291e613bb	586afb0b-e791-4efe-b5c9-eaac6ecce723.htseq.counts.gz	221941b0f088f1fae977b49a3f5745cc	258938	released
8a6bd077-c986-4309-949e-651d6c622cd2	MOWED_p_TCGAb3_39_40_41_42_STY_GenomeWideSNP_6_D05_1377386.grch38.seg.v2.txt	173863a811c8bdc2f94f4691e0706fdf	24632	released
8f2f38d5-b620-4f4c-bc90-3c1c38daad13	TCGA-KIRC.99f2354f-15d4-4bfc-b661-a09cfe6cfed2.ascat2.allelic_specific.seg.txt	04dc83feb04f548c25042024b15a7b2c	9277	released
87bdf730-a99f-4344-b633-6d9e95a14de7	PLENA_p_TCGAb63and64_SNP_N_GenomeWideSNP_6_B09_697228.grch38.seg.v2.txt	2977414b1b3e710921905380779b4d99	30108	released
