project_id	case_id	case_submitter_id	sample_id	sample_submitter_id	portion_id	portion_submitter_id	analyte_id	analyte_submitter_id	a260_a280_ratio	amount	analyte_quantity	analyte_type	analyte_type_id	analyte_volume	concentration	normal_tumor_genotype_snp_match	ribosomal_rna_28s_16s_ratio	spectrophotometer_method	state	well_number
TCGA-KIRC	4ee14e95-09d8-4512-b358-3e0e7cb74c9a	TCGA-B0-4844	636b28ed-e90d-4643-906b-473b6b1212dc	TCGA-B0-4844-01A	f5aba54d-9a64-44ac-b385-1e97f142a9be	TCGA-B0-4844-01A-01	ca127ae0-e530-455b-89dd-374523aa8488	TCGA-B0-4844-01A-01D	1.9	'--	'--	DNA	D	'--	0.14	'--	'--	UV Spec	released	'--
TCGA-KIRC	4ee14e95-09d8-4512-b358-3e0e7cb74c9a	TCGA-B0-4844	636b28ed-e90d-4643-906b-473b6b1212dc	TCGA-B0-4844-01A	f5aba54d-9a64-44ac-b385-1e97f142a9be	TCGA-B0-4844-01A-01	48d52f6d-b9de-463f-adff-2776c952b62b	TCGA-B0-4844-01A-01R	1.7	'--	'--	RNA	R	'--	0.14	'--	'--	UV Spec	released	'--
TCGA-KIRC	4ee14e95-09d8-4512-b358-3e0e7cb74c9a	TCGA-B0-4844	636b28ed-e90d-4643-906b-473b6b1212dc	TCGA-B0-4844-01A	f5aba54d-9a64-44ac-b385-1e97f142a9be	TCGA-B0-4844-01A-01	9099e63d-91c0-4db5-bafc-0653895196a2	TCGA-B0-4844-01A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	UV Spec	released	'--
TCGA-KIRC	4ee14e95-09d8-4512-b358-3e0e7cb74c9a	TCGA-B0-4844	636b28ed-e90d-4643-906b-473b6b1212dc	TCGA-B0-4844-01A	f5aba54d-9a64-44ac-b385-1e97f142a9be	TCGA-B0-4844-01A-01	e58f9511-6f11-4a37-bd37-3e2a231f1702	TCGA-B0-4844-01A-01X	'--	'--	'--	Repli-G X (Qiagen) DNA	X	'--	0.5	'--	'--	UV Spec	released	'--
TCGA-KIRC	4ee14e95-09d8-4512-b358-3e0e7cb74c9a	TCGA-B0-4844	edcab604-3f64-41d4-b166-c0eb56e4e7e5	TCGA-B0-4844-11A	8ee9f6a4-f385-47cd-b57e-d00f37485f1c	TCGA-B0-4844-11A-01	a7e6cafb-3fa7-4bb3-8ffa-6fc14cd77a5c	TCGA-B0-4844-11A-01D	1.9	'--	'--	DNA	D	'--	0.14	'--	'--	UV Spec	released	'--
TCGA-KIRC	4ee14e95-09d8-4512-b358-3e0e7cb74c9a	TCGA-B0-4844	edcab604-3f64-41d4-b166-c0eb56e4e7e5	TCGA-B0-4844-11A	8ee9f6a4-f385-47cd-b57e-d00f37485f1c	TCGA-B0-4844-11A-01	5c82f709-dba8-4f17-8d56-5832a3ce4985	TCGA-B0-4844-11A-01X	'--	'--	'--	Repli-G X (Qiagen) DNA	X	'--	0.5	'--	'--	UV Spec	released	'--
TCGA-KIRC	060b2104-a015-400e-86c6-6febfb02bbd3	TCGA-A3-A6NN	077bda39-7c8c-4b20-9036-53487f512299	TCGA-A3-A6NN-10A	adf04f1f-ad12-431e-9b7e-0afa49c3400c	TCGA-A3-A6NN-10A-01	f8a21ea5-10af-4a0b-809b-52c6053e842e	TCGA-A3-A6NN-10A-01D	'--	'--	'--	DNA	D	'--	0.17	'--	'--	PicoGreen	released	'--
TCGA-KIRC	060b2104-a015-400e-86c6-6febfb02bbd3	TCGA-A3-A6NN	077bda39-7c8c-4b20-9036-53487f512299	TCGA-A3-A6NN-10A	adf04f1f-ad12-431e-9b7e-0afa49c3400c	TCGA-A3-A6NN-10A-01	42e41aea-a6ec-478a-a055-7797525c74bc	TCGA-A3-A6NN-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	'--	'--	'--	released	'--
TCGA-KIRC	060b2104-a015-400e-86c6-6febfb02bbd3	TCGA-A3-A6NN	cd887b4d-0b35-4d5d-a24c-4b64330fbe1e	TCGA-A3-A6NN-01A	a8a09e46-9ff9-4c71-96b6-f33366458999	TCGA-A3-A6NN-01A-12	da99d112-f7e8-4abe-8e08-eca2759eaf50	TCGA-A3-A6NN-01A-12W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	'--	'--	'--	released	'--
TCGA-KIRC	060b2104-a015-400e-86c6-6febfb02bbd3	TCGA-A3-A6NN	cd887b4d-0b35-4d5d-a24c-4b64330fbe1e	TCGA-A3-A6NN-01A	a8a09e46-9ff9-4c71-96b6-f33366458999	TCGA-A3-A6NN-01A-12	3c0fbb46-6a50-48bc-8a21-6ed299d66c29	TCGA-A3-A6NN-01A-12D	'--	'--	'--	DNA	D	'--	0.15	'--	'--	PicoGreen	released	'--
TCGA-KIRC	060b2104-a015-400e-86c6-6febfb02bbd3	TCGA-A3-A6NN	cd887b4d-0b35-4d5d-a24c-4b64330fbe1e	TCGA-A3-A6NN-01A	a8a09e46-9ff9-4c71-96b6-f33366458999	TCGA-A3-A6NN-01A-12	33073ebb-eda0-4635-b8ce-89d0b7f4917c	TCGA-A3-A6NN-01A-12R	2.1	'--	'--	RNA	R	'--	0.15	'--	'--	UV Spec	released	'--
TCGA-KIRC	2efcefca-5e52-4b3d-a48a-9e9c73cc0141	TCGA-CZ-4854	b7f4acb3-a84d-45c9-b3bc-e90200bca754	TCGA-CZ-4854-01A	1fcf2877-fb2d-40c7-9b72-2365d4c5d1f3	TCGA-CZ-4854-01A-01	372a7e06-a7e1-46b2-b1e9-a9194a37960d	TCGA-CZ-4854-01A-01R	1.8	'--	'--	RNA	R	'--	0.14	'--	'--	UV Spec	released	'--
TCGA-KIRC	2efcefca-5e52-4b3d-a48a-9e9c73cc0141	TCGA-CZ-4854	b7f4acb3-a84d-45c9-b3bc-e90200bca754	TCGA-CZ-4854-01A	1fcf2877-fb2d-40c7-9b72-2365d4c5d1f3	TCGA-CZ-4854-01A-01	5b421747-254b-43a5-b3a3-f528ea1036f5	TCGA-CZ-4854-01A-01X	'--	'--	'--	Repli-G X (Qiagen) DNA	X	'--	0.5	'--	'--	UV Spec	released	'--
TCGA-KIRC	2efcefca-5e52-4b3d-a48a-9e9c73cc0141	TCGA-CZ-4854	b7f4acb3-a84d-45c9-b3bc-e90200bca754	TCGA-CZ-4854-01A	1fcf2877-fb2d-40c7-9b72-2365d4c5d1f3	TCGA-CZ-4854-01A-01	acb2a0ef-b342-46a5-aaf3-6e28cdf8d8de	TCGA-CZ-4854-01A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	UV Spec	released	'--
TCGA-KIRC	2efcefca-5e52-4b3d-a48a-9e9c73cc0141	TCGA-CZ-4854	b7f4acb3-a84d-45c9-b3bc-e90200bca754	TCGA-CZ-4854-01A	1fcf2877-fb2d-40c7-9b72-2365d4c5d1f3	TCGA-CZ-4854-01A-01	5552a021-69a3-4c0c-92c3-ecbc58748992	TCGA-CZ-4854-01A-01D	1.9	'--	'--	DNA	D	'--	0.15	'--	'--	UV Spec	released	'--
TCGA-KIRC	2efcefca-5e52-4b3d-a48a-9e9c73cc0141	TCGA-CZ-4854	3f308a4e-13f9-42f1-b4e0-8186560cbd86	TCGA-CZ-4854-11A	b9b18d42-9066-4363-badc-ecceeb96c13a	TCGA-CZ-4854-11A-01	36786302-1b66-48db-9d53-ed6444bd178a	TCGA-CZ-4854-11A-01D	1.9	'--	'--	DNA	D	'--	0.15	'--	'--	UV Spec	released	'--
TCGA-KIRC	2efcefca-5e52-4b3d-a48a-9e9c73cc0141	TCGA-CZ-4854	3f308a4e-13f9-42f1-b4e0-8186560cbd86	TCGA-CZ-4854-11A	b9b18d42-9066-4363-badc-ecceeb96c13a	TCGA-CZ-4854-11A-01	04a3f9a7-bfbc-4754-be00-131e6c3c8e5c	TCGA-CZ-4854-11A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	UV Spec	released	'--
TCGA-KIRC	2efcefca-5e52-4b3d-a48a-9e9c73cc0141	TCGA-CZ-4854	3f308a4e-13f9-42f1-b4e0-8186560cbd86	TCGA-CZ-4854-11A	b9b18d42-9066-4363-badc-ecceeb96c13a	TCGA-CZ-4854-11A-01	36e9e9ff-3f24-464f-8c0f-37283433c8d1	TCGA-CZ-4854-11A-01X	'--	'--	'--	Repli-G X (Qiagen) DNA	X	'--	0.5	'--	'--	UV Spec	released	'--
TCGA-KIRC	1adb05d4-e1ca-4ede-81c7-ff24a243abae	TCGA-B2-4099	a4f480ba-830b-40d9-a4cb-b6b8df66eaa4	TCGA-B2-4099-10A	ba82b669-9208-4a2b-94f9-de7b006a2645	TCGA-B2-4099-10A-01	d6d75dc5-7e03-4a4f-8126-4ad92b429970	TCGA-B2-4099-10A-01D	1.9	'--	'--	DNA	D	'--	0.15	'--	'--	UV Spec	released	'--
TCGA-KIRC	1adb05d4-e1ca-4ede-81c7-ff24a243abae	TCGA-B2-4099	e08b45aa-a874-4006-a397-b49014b4078c	TCGA-B2-4099-11A	223c1be4-4ba0-4bc6-ab7c-36a1689e211c	TCGA-B2-4099-11A-01	ff847955-996a-41a3-84ab-21ca48997f51	TCGA-B2-4099-11A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	UV Spec	released	'--
TCGA-KIRC	1adb05d4-e1ca-4ede-81c7-ff24a243abae	TCGA-B2-4099	e08b45aa-a874-4006-a397-b49014b4078c	TCGA-B2-4099-11A	223c1be4-4ba0-4bc6-ab7c-36a1689e211c	TCGA-B2-4099-11A-01	12dc1eb1-13c9-4b91-b4ba-3ed01c42a8bf	TCGA-B2-4099-11A-01X	'--	'--	'--	Repli-G X (Qiagen) DNA	X	'--	0.5	'--	'--	UV Spec	released	'--
TCGA-KIRC	1adb05d4-e1ca-4ede-81c7-ff24a243abae	TCGA-B2-4099	e08b45aa-a874-4006-a397-b49014b4078c	TCGA-B2-4099-11A	223c1be4-4ba0-4bc6-ab7c-36a1689e211c	TCGA-B2-4099-11A-01	4cdccc0c-d424-47c6-96f9-2ae46a94d201	TCGA-B2-4099-11A-01D	1.9	'--	'--	DNA	D	'--	0.16	'--	'--	UV Spec	released	'--
TCGA-KIRC	1adb05d4-e1ca-4ede-81c7-ff24a243abae	TCGA-B2-4099	e242adb8-db67-475e-a0e4-52a622666b12	TCGA-B2-4099-01A	caa11416-7f6e-4ab6-95aa-033b19542c14	TCGA-B2-4099-01A-02	e82d29ab-d98d-4690-90d5-f3e0bc589919	TCGA-B2-4099-01A-02X	'--	'--	'--	Repli-G X (Qiagen) DNA	X	'--	0.5	'--	'--	UV Spec	released	'--
TCGA-KIRC	1adb05d4-e1ca-4ede-81c7-ff24a243abae	TCGA-B2-4099	e242adb8-db67-475e-a0e4-52a622666b12	TCGA-B2-4099-01A	caa11416-7f6e-4ab6-95aa-033b19542c14	TCGA-B2-4099-01A-02	e120318a-1faf-4f96-8c9c-dbeb46a03c86	TCGA-B2-4099-01A-02W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	UV Spec	released	'--
TCGA-KIRC	1adb05d4-e1ca-4ede-81c7-ff24a243abae	TCGA-B2-4099	e242adb8-db67-475e-a0e4-52a622666b12	TCGA-B2-4099-01A	caa11416-7f6e-4ab6-95aa-033b19542c14	TCGA-B2-4099-01A-02	16866835-348f-493b-b7bf-726d2fba794e	TCGA-B2-4099-01A-02T	'--	'--	'--	Total RNA	T	'--	0.1	'--	'--	UV Spec	released	'--
TCGA-KIRC	1adb05d4-e1ca-4ede-81c7-ff24a243abae	TCGA-B2-4099	e242adb8-db67-475e-a0e4-52a622666b12	TCGA-B2-4099-01A	caa11416-7f6e-4ab6-95aa-033b19542c14	TCGA-B2-4099-01A-02	32e34c78-0be6-4d5a-baf7-88b6464aed41	TCGA-B2-4099-01A-02R	1.8	'--	'--	RNA	R	'--	0.14	'--	'--	UV Spec	released	'--
TCGA-KIRC	1adb05d4-e1ca-4ede-81c7-ff24a243abae	TCGA-B2-4099	e242adb8-db67-475e-a0e4-52a622666b12	TCGA-B2-4099-01A	caa11416-7f6e-4ab6-95aa-033b19542c14	TCGA-B2-4099-01A-02	7bef1f0e-e26b-4782-a4db-3b9ba285ab0f	TCGA-B2-4099-01A-02D	1.9	'--	'--	DNA	D	'--	0.16	'--	'--	UV Spec	released	'--
TCGA-KIRC	794aeb92-205f-4c75-bb1a-0b2c6db99fea	TCGA-B0-5690	bb0bf831-bfd2-43f3-a39c-3ace235af98b	TCGA-B0-5690-11A	d692c6f5-a3ff-48d0-9fe3-17a61bb0f6e2	TCGA-B0-5690-11A-01	26d209ea-6c6d-462c-a4ed-c955755b8402	TCGA-B0-5690-11A-01D	1.8	'--	'--	DNA	D	'--	0.14	'--	'--	UV Spec	released	'--
TCGA-KIRC	794aeb92-205f-4c75-bb1a-0b2c6db99fea	TCGA-B0-5690	bb0bf831-bfd2-43f3-a39c-3ace235af98b	TCGA-B0-5690-11A	d692c6f5-a3ff-48d0-9fe3-17a61bb0f6e2	TCGA-B0-5690-11A-01	ae93070a-45e6-4c4f-bff1-d7b5342f1baa	TCGA-B0-5690-11A-01R	1.8	'--	'--	RNA	R	'--	0.15	'--	'--	UV Spec	released	'--
TCGA-KIRC	794aeb92-205f-4c75-bb1a-0b2c6db99fea	TCGA-B0-5690	bb0bf831-bfd2-43f3-a39c-3ace235af98b	TCGA-B0-5690-11A	d692c6f5-a3ff-48d0-9fe3-17a61bb0f6e2	TCGA-B0-5690-11A-01	8b2f97bf-5b5b-40ca-b34f-29ee7a407c11	TCGA-B0-5690-11A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	UV Spec	released	'--
TCGA-KIRC	794aeb92-205f-4c75-bb1a-0b2c6db99fea	TCGA-B0-5690	3dc4161e-161a-4fee-af32-4dcee6dd80f2	TCGA-B0-5690-01A	a5a9b304-d821-46ce-ae6c-54f9a8c9fe23	TCGA-B0-5690-01A-11	48857c1e-48e5-451d-bccd-b9704eb7d085	TCGA-B0-5690-01A-11W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	UV Spec	released	'--
TCGA-KIRC	794aeb92-205f-4c75-bb1a-0b2c6db99fea	TCGA-B0-5690	3dc4161e-161a-4fee-af32-4dcee6dd80f2	TCGA-B0-5690-01A	a5a9b304-d821-46ce-ae6c-54f9a8c9fe23	TCGA-B0-5690-01A-11	48fa1235-4c90-43ff-8b60-5f3c98b9962f	TCGA-B0-5690-01A-11R	1.5	'--	'--	RNA	R	'--	0.16	'--	'--	UV Spec	released	'--
TCGA-KIRC	794aeb92-205f-4c75-bb1a-0b2c6db99fea	TCGA-B0-5690	3dc4161e-161a-4fee-af32-4dcee6dd80f2	TCGA-B0-5690-01A	a5a9b304-d821-46ce-ae6c-54f9a8c9fe23	TCGA-B0-5690-01A-11	09fb7abd-ea0f-4e00-b2bb-1d28c138ad60	TCGA-B0-5690-01A-11D	1.9	'--	'--	DNA	D	'--	0.15	'--	'--	UV Spec	released	'--
TCGA-KIRC	ff127be4-631a-4e0e-a971-842f9eb6760e	TCGA-B0-4815	f8b1a94d-802a-47b2-bc88-4fc56292270e	TCGA-B0-4815-11A	d11fc736-24b4-450f-8167-83877223468c	TCGA-B0-4815-11A-02	36dc4a6a-d6e6-40e1-b219-18ca242a9b4a	TCGA-B0-4815-11A-02D	1.9	'--	'--	DNA	D	'--	0.15	'--	'--	UV Spec	released	'--
TCGA-KIRC	ff127be4-631a-4e0e-a971-842f9eb6760e	TCGA-B0-4815	f8b1a94d-802a-47b2-bc88-4fc56292270e	TCGA-B0-4815-11A	d11fc736-24b4-450f-8167-83877223468c	TCGA-B0-4815-11A-02	c40a756f-305c-4441-b217-862a1d6bb4f6	TCGA-B0-4815-11A-02W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	UV Spec	released	'--
TCGA-KIRC	ff127be4-631a-4e0e-a971-842f9eb6760e	TCGA-B0-4815	0de954bd-12f1-4994-931c-ebcc10ec0c57	TCGA-B0-4815-01A	9b4558b3-c0e8-49b1-a5b9-1b8b1cba673c	TCGA-B0-4815-01A-01	dfb2cb63-25b2-4639-8327-daad6bb5ae1a	TCGA-B0-4815-01A-01R	1.9	'--	'--	RNA	R	'--	0.14	'--	'--	UV Spec	released	'--
TCGA-KIRC	ff127be4-631a-4e0e-a971-842f9eb6760e	TCGA-B0-4815	0de954bd-12f1-4994-931c-ebcc10ec0c57	TCGA-B0-4815-01A	9b4558b3-c0e8-49b1-a5b9-1b8b1cba673c	TCGA-B0-4815-01A-01	22e157a5-1f3b-4751-9da9-a35c27dd8a58	TCGA-B0-4815-01A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	UV Spec	released	'--
TCGA-KIRC	ff127be4-631a-4e0e-a971-842f9eb6760e	TCGA-B0-4815	0de954bd-12f1-4994-931c-ebcc10ec0c57	TCGA-B0-4815-01A	9b4558b3-c0e8-49b1-a5b9-1b8b1cba673c	TCGA-B0-4815-01A-01	30166428-3141-42d2-876d-d6a00efec008	TCGA-B0-4815-01A-01D	1.9	'--	'--	DNA	D	'--	0.15	'--	'--	UV Spec	released	'--
TCGA-KIRC	d4815225-0ac0-4295-a70d-74162066c0bd	TCGA-A3-3343	acea4d41-397f-4b63-b47a-b6c228478d45	TCGA-A3-3343-11A	17f7c152-d97e-423b-a0d8-f9e5ffd87c78	TCGA-A3-3343-11A-01	cdad0e0e-bc3f-416c-9894-a9664ed1ffd1	TCGA-A3-3343-11A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	UV Spec	released	'--
TCGA-KIRC	d4815225-0ac0-4295-a70d-74162066c0bd	TCGA-A3-3343	acea4d41-397f-4b63-b47a-b6c228478d45	TCGA-A3-3343-11A	17f7c152-d97e-423b-a0d8-f9e5ffd87c78	TCGA-A3-3343-11A-01	9ab3e86f-3b0b-4c15-87e7-752a2d18ed16	TCGA-A3-3343-11A-01D	1.8	'--	'--	DNA	D	'--	0.15	'--	'--	UV Spec	released	'--
TCGA-KIRC	d4815225-0ac0-4295-a70d-74162066c0bd	TCGA-A3-3343	89b9f658-1223-4d46-b42b-b4aa892880be	TCGA-A3-3343-01A	e2ad848e-ed9d-4c79-b1e9-39f59c0d5ac3	TCGA-A3-3343-01A-01	f7257774-5112-4acc-851a-cc9b2b13fe88	TCGA-A3-3343-01A-01T	'--	'--	'--	Total RNA	T	'--	0.1	'--	'--	UV Spec	released	'--
TCGA-KIRC	d4815225-0ac0-4295-a70d-74162066c0bd	TCGA-A3-3343	89b9f658-1223-4d46-b42b-b4aa892880be	TCGA-A3-3343-01A	e2ad848e-ed9d-4c79-b1e9-39f59c0d5ac3	TCGA-A3-3343-01A-01	ce2bf07f-7834-4dd4-b8a6-2610629043fb	TCGA-A3-3343-01A-01D	1.9	'--	'--	DNA	D	'--	0.15	'--	'--	UV Spec	released	'--
TCGA-KIRC	d4815225-0ac0-4295-a70d-74162066c0bd	TCGA-A3-3343	89b9f658-1223-4d46-b42b-b4aa892880be	TCGA-A3-3343-01A	e2ad848e-ed9d-4c79-b1e9-39f59c0d5ac3	TCGA-A3-3343-01A-01	64158ad8-88b0-4650-9364-c7209d6c8bea	TCGA-A3-3343-01A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	UV Spec	released	'--
TCGA-KIRC	d4815225-0ac0-4295-a70d-74162066c0bd	TCGA-A3-3343	89b9f658-1223-4d46-b42b-b4aa892880be	TCGA-A3-3343-01A	e2ad848e-ed9d-4c79-b1e9-39f59c0d5ac3	TCGA-A3-3343-01A-01	a3af8b34-d35f-450c-9f45-bc1d8caec2cc	TCGA-A3-3343-01A-01R	1.8	'--	'--	RNA	R	'--	0.14	'--	'--	UV Spec	released	'--
TCGA-KIRC	ed97aeee-2a5b-4361-ab4f-f53c3fc5f532	TCGA-BP-4335	80c980f2-21b7-43e0-801e-572eb288ea60	TCGA-BP-4335-11A	dd5fe817-c5d2-4164-8151-44ce59669b55	TCGA-BP-4335-11A-01	b5873c29-9021-4d43-ba2c-3d25e3f9a9b8	TCGA-BP-4335-11A-01D	1.9	'--	'--	DNA	D	'--	0.15	'--	'--	UV Spec	released	'--
TCGA-KIRC	ed97aeee-2a5b-4361-ab4f-f53c3fc5f532	TCGA-BP-4335	80c980f2-21b7-43e0-801e-572eb288ea60	TCGA-BP-4335-11A	dd5fe817-c5d2-4164-8151-44ce59669b55	TCGA-BP-4335-11A-01	0c54198c-deb5-43be-b1ce-735aa8c84949	TCGA-BP-4335-11A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	UV Spec	released	'--
TCGA-KIRC	ed97aeee-2a5b-4361-ab4f-f53c3fc5f532	TCGA-BP-4335	80c980f2-21b7-43e0-801e-572eb288ea60	TCGA-BP-4335-11A	dd5fe817-c5d2-4164-8151-44ce59669b55	TCGA-BP-4335-11A-01	be55c8f7-35fd-4b00-ad24-57fb9075ed8c	TCGA-BP-4335-11A-01X	'--	'--	'--	Repli-G X (Qiagen) DNA	X	'--	0.5	'--	'--	UV Spec	released	'--
TCGA-KIRC	ed97aeee-2a5b-4361-ab4f-f53c3fc5f532	TCGA-BP-4335	1c0f9575-9895-4068-9134-211caeb6e80e	TCGA-BP-4335-01A	437d3c76-a4a1-4706-96ba-ea61801b7a57	TCGA-BP-4335-01A-01	3dd001da-12a2-4281-87c4-73badbc28039	TCGA-BP-4335-01A-01X	'--	'--	'--	Repli-G X (Qiagen) DNA	X	'--	0.5	'--	'--	UV Spec	released	'--
TCGA-KIRC	ed97aeee-2a5b-4361-ab4f-f53c3fc5f532	TCGA-BP-4335	1c0f9575-9895-4068-9134-211caeb6e80e	TCGA-BP-4335-01A	437d3c76-a4a1-4706-96ba-ea61801b7a57	TCGA-BP-4335-01A-01	970a6e14-e7aa-47f3-b0d8-01aa94a9f3f7	TCGA-BP-4335-01A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	UV Spec	released	'--
TCGA-KIRC	ed97aeee-2a5b-4361-ab4f-f53c3fc5f532	TCGA-BP-4335	1c0f9575-9895-4068-9134-211caeb6e80e	TCGA-BP-4335-01A	437d3c76-a4a1-4706-96ba-ea61801b7a57	TCGA-BP-4335-01A-01	2a8a208d-a9aa-4599-b29a-6dde648939e2	TCGA-BP-4335-01A-01R	1.8	'--	'--	RNA	R	'--	0.14	'--	'--	UV Spec	released	'--
TCGA-KIRC	ed97aeee-2a5b-4361-ab4f-f53c3fc5f532	TCGA-BP-4335	1c0f9575-9895-4068-9134-211caeb6e80e	TCGA-BP-4335-01A	437d3c76-a4a1-4706-96ba-ea61801b7a57	TCGA-BP-4335-01A-01	39d6107e-2d92-482c-ae44-d14dfb448fdd	TCGA-BP-4335-01A-01D	1.9	'--	'--	DNA	D	'--	0.15	'--	'--	UV Spec	released	'--
TCGA-KIRC	8d02978a-10cb-4bbf-8980-78aebe70bcd1	TCGA-A3-3328	9097912a-d985-4e9a-a781-9b7f746de6f3	TCGA-A3-3328-01A	b06076d0-5d58-445e-a316-03e0bdb62ee9	TCGA-A3-3328-01A-01	db76cb48-f596-4a2f-8fc5-b4f7e8b3d951	TCGA-A3-3328-01A-01T	'--	'--	'--	Total RNA	T	'--	0.1	'--	'--	UV Spec	released	'--
TCGA-KIRC	8d02978a-10cb-4bbf-8980-78aebe70bcd1	TCGA-A3-3328	9097912a-d985-4e9a-a781-9b7f746de6f3	TCGA-A3-3328-01A	b06076d0-5d58-445e-a316-03e0bdb62ee9	TCGA-A3-3328-01A-01	423dd293-c744-4a75-9e1f-73a0595a0989	TCGA-A3-3328-01A-01R	1.8	'--	'--	RNA	R	'--	0.16	'--	'--	UV Spec	released	'--
TCGA-KIRC	8d02978a-10cb-4bbf-8980-78aebe70bcd1	TCGA-A3-3328	9097912a-d985-4e9a-a781-9b7f746de6f3	TCGA-A3-3328-01A	b06076d0-5d58-445e-a316-03e0bdb62ee9	TCGA-A3-3328-01A-01	ba17ec9a-e99d-4d4c-9651-d962a6958796	TCGA-A3-3328-01A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	UV Spec	released	'--
TCGA-KIRC	8d02978a-10cb-4bbf-8980-78aebe70bcd1	TCGA-A3-3328	9097912a-d985-4e9a-a781-9b7f746de6f3	TCGA-A3-3328-01A	b06076d0-5d58-445e-a316-03e0bdb62ee9	TCGA-A3-3328-01A-01	21ebfc82-bcc2-4f26-9ff4-133438707e0b	TCGA-A3-3328-01A-01D	1.9	'--	'--	DNA	D	'--	0.14	'--	'--	UV Spec	released	'--
TCGA-KIRC	8d02978a-10cb-4bbf-8980-78aebe70bcd1	TCGA-A3-3328	e56d5869-e0c9-4f21-a5ec-531728e68ad3	TCGA-A3-3328-11A	69f6c9c7-a427-44ae-a346-01742dd01222	TCGA-A3-3328-11A-01	611dcd28-df81-4528-be8f-cbcd1ebf4c20	TCGA-A3-3328-11A-01D	1.9	'--	'--	DNA	D	'--	0.15	'--	'--	UV Spec	released	'--
TCGA-KIRC	8d02978a-10cb-4bbf-8980-78aebe70bcd1	TCGA-A3-3328	e56d5869-e0c9-4f21-a5ec-531728e68ad3	TCGA-A3-3328-11A	69f6c9c7-a427-44ae-a346-01742dd01222	TCGA-A3-3328-11A-01	02e60edd-6f7b-494d-8640-44b1de4b5972	TCGA-A3-3328-11A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	UV Spec	released	'--
TCGA-KIRC	439794a8-51bd-4c70-968c-34cf26b90148	TCGA-B0-5113	899991fd-c376-4a7a-83ef-879c143fb5ca	TCGA-B0-5113-01A	46a740b3-c23e-40df-873a-2478c8fdc34f	TCGA-B0-5113-01A-01	f10bc50b-ac37-41b8-b59f-84060ec3f0c3	TCGA-B0-5113-01A-01R	1.8	'--	'--	RNA	R	'--	0.14	'--	'--	UV Spec	released	'--
TCGA-KIRC	439794a8-51bd-4c70-968c-34cf26b90148	TCGA-B0-5113	899991fd-c376-4a7a-83ef-879c143fb5ca	TCGA-B0-5113-01A	46a740b3-c23e-40df-873a-2478c8fdc34f	TCGA-B0-5113-01A-01	c313b745-402e-4f59-ad8c-4b50049823d8	TCGA-B0-5113-01A-01D	1.9	'--	'--	DNA	D	'--	0.14	'--	'--	UV Spec	released	'--
TCGA-KIRC	439794a8-51bd-4c70-968c-34cf26b90148	TCGA-B0-5113	899991fd-c376-4a7a-83ef-879c143fb5ca	TCGA-B0-5113-01A	46a740b3-c23e-40df-873a-2478c8fdc34f	TCGA-B0-5113-01A-01	a3b8e826-1d14-4bee-bff8-264b5ca8a6f0	TCGA-B0-5113-01A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	UV Spec	released	'--
TCGA-KIRC	439794a8-51bd-4c70-968c-34cf26b90148	TCGA-B0-5113	96d005e4-fb85-4f89-b212-f5a4cd3eeff8	TCGA-B0-5113-11A	a43fb5be-d86f-47e8-99df-fe5c6035806e	TCGA-B0-5113-11A-01	256f262e-ed51-4c85-a59e-fb1cce52e9a7	TCGA-B0-5113-11A-01D	1.9	'--	'--	DNA	D	'--	0.13	'--	'--	UV Spec	released	'--
TCGA-KIRC	439794a8-51bd-4c70-968c-34cf26b90148	TCGA-B0-5113	96d005e4-fb85-4f89-b212-f5a4cd3eeff8	TCGA-B0-5113-11A	a43fb5be-d86f-47e8-99df-fe5c6035806e	TCGA-B0-5113-11A-01	f335ed31-545b-4147-927d-75197ef66e49	TCGA-B0-5113-11A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	UV Spec	released	'--
